248,4100
89,4111
508,4111
766,4111
903,4111
947,4111
992,4111
45,4118
590,4139
855,4139
610,4145
769,4145
792,4145
907,4160
312,4167
625,4185
888,4190
933,4196
4,4199
150,4250
59,4252
943,4280
47,4281
972,4281
773,4290
812,4295
221,4310
396,4345
955,4345
631,4346
332,4410
824,4423
411,4440
197,4455
953,4455
339,4485
948,4519
713,4527
447,4538
450,4560
929,4564
308,4584
334,4621
511,4720
246,4795
346,4990
930,5018
843,5330
